siren;denomination;categorie_juridique;tranche_effectif;population;present_fichier_odf;obligation_publication;latitude;longitude;adresse
217704634;COMMUNE DE THOMERY;7210;21;-1;False;non_connu;48.409261;2.78461;MAIRIE DE THOMERY 9 RUE DE LA REPUBLIQUE 77810 THOMERY
217704642;COMMUNE THORIGNY SUR MARNE;7210;32;-1;False;non_connu;48.884339;2.712336;1 RUE GAMBETTA 77400 THORIGNY-SUR-MARNE
217704683;COMMUNE DE TORCY;7210;41;-1;True;non_connu;48.849648;2.652433;PL DE L APPEL DU 18 JUIN 1940 77200 TORCY
217704709;COMMUNE TOURNAN EN BRIE;7210;22;-1;False;non_connu;48.740911;2.763782;PL EDMOND DE ROTHSCHILD 77220 TOURNAN-EN-BRIE
217704758;COMMUNE TRILPORT;7210;22;-1;False;non_connu;48.958236;2.947126;5 RUE DU GENERAL DE GAULLE 77470 TRILPORT
217704790;COMMUNE VAIRES SUR MARNE;7210;32;-1;False;non_connu;48.873144;2.639907;26 BD DE LORRAINE 77360 VAIRES-SUR-MARNE
217704824;COMMUNE VARENNES SUR SEINE;7210;22;-1;False;non_connu;48.372035;2.919498;PL JEAN SEJOURNE 77130 VARENNES-SUR-SEINE
217704873;COMMUNE VAUX LE PENIL;7210;32;-1;False;non_connu;48.525848;2.683502;RUE DES CAROUGES 77000 VAUX-LE-PENIL
217704931;COMMUNE VERNEUIL L ETANG;7210;21;-1;False;non_connu;48.645128;2.835423;16 RUE JEAN JAURES 77390 VERNEUIL L'ETANG
217704949;COMMUNE VERNOU LA CELLE SUR SEINE;7210;21;-1;False;non_connu;48.387734;2.845249;RUE DE LA MAIRIE 77670 VERNOU-LA-CELLE-SUR-SEINE
217704956;COMMUNE VERT SAINT DENIS;7210;31;-1;False;non_connu;48.564575;2.610813;2 RUE PASTEUR 77240 VERT-SAINT-DENIS
217705136;COMMUNE DE VILLENOY;7210;22;-1;False;non_connu;48.943736;2.864208;4 RUE DE LA MARNE 77124 VILLENOY
217705144;COMMUNE DE VILLEPARISIS;7210;41;-1;False;non_connu;48.940082;2.617425;32 RUE DE RUZE 77270 VILLEPARISIS
217705177;COMMUNE DE VILLEVAUDE;7210;21;-1;False;non_connu;48.915034;2.664064;RUE CHARLES DE GAULLE 77410 VILLEVAUDE
217800036;COMMUNE D ABLIS;7210;21;-1;False;non_connu;48.517277;1.832916;8 RUE DE LA MAIRIE 78660 ABLIS
217800051;COMMUNE D ACHERES;7210;41;-1;False;non_connu;;;
217800150;COMMUNE D ANDRESY;7210;32;-1;False;non_connu;;;
217800291;COMMUNE D AUBERGENVILLE;7210;32;-1;False;non_connu;;;
217800432;COMMUNE DE BAILLY;7210;21;-1;False;non_connu;48.838986;2.078552;MAIRIE DE BAILLY RUE DES CHENES 78870 BAILLY
217800622;COMMUNE DE BEYNES;7210;32;-1;False;non_connu;48.855445;1.875408;PL DU 8 MAI 1945 78650 BEYNES
217800739;COMMUNE DE BOIS D ARCY;7210;32;-1;False;non_connu;48.799636;2.021129;2 AV PAUL VAILLANT COUTURIER 78390 BOIS D'ARCY 78395 BOIS D ARCY CEDEX
217800879;COMMUNE DE BONNELLES;7210;21;-1;False;non_connu;48.618152;2.027852;22 RUE DE LA LIBERATION 78830 BONNELLES
217800895;COMMUNE DE BONNIERES SUR SEINE;7210;21;-1;False;non_connu;49.037208;1.578659;MAIRIE BONNIERES SUR SEINE 7 RUE HERREWYN 78270 BONNIERES-SUR-SEINE
217800929;COMMUNE DE BOUGIVAL;7210;22;-1;False;non_connu;48.860551;2.139794;126 RUE DU MAL JOFFRE 78380 BOUGIVAL
217801174;COMMUNE DE BUC;7210;22;-1;False;non_connu;48.774054;2.126244;3 RUE DES FRERES ROBIN 78530 BUC
217801182;COMMUNE DE BUCHELAY;7210;22;-1;False;non_connu;48.979926;1.674215;MAIRIE DE BUCHELAY RUE GABRIEL PERI 78200 BUCHELAY
217801232;COMMUNE DE CARRIERES SOUS POISSY;7210;41;-1;True;non_connu;48.943928;2.035202;1 PL SAINT BLAISE 78955 CARRIERES-SOUS-POISSY
217801240;COMMUNE DE CARRIERES-SUR-SEINE;7210;32;-1;False;non_connu;48.905892;2.175955;MAIRIE DE CARRIERES-SUR-SE 1 RUE VICTOR HUGO 78420 CARRIERES-SUR-SEINE
217801265;COMMUNE DE LA CELLE SAINT CLOUD;7210;41;-1;False;non_connu;48.848445;2.13644;8 AV CHARLES DE GAULLE 78170 LA CELLE-SAINT-CLOUD
217801331;COMMUNE DE CHAMBOURCY;7210;22;-1;False;non_connu;48.906009;2.039279;PL DE LA MAIRIE 78240 CHAMBOURCY
217801380;COMMUNE DE CHANTELOUP LES VIGNES;7210;32;-1;False;non_connu;;;
217801463;COMMUNE DE CHATOU;7210;41;-1;True;non_connu;48.889732;2.157006;11 PL DU GENERAL DE GAULLE 78400 CHATOU BP 44 78401 CHATOU CEDEX
217801604;COMMUNE DE CHEVREUSE;7210;22;-1;False;non_connu;48.707465;2.044234;MAIRIE DE CHEVREUSE 5 RUE DE LA DIVISION LECLERC 78460 CHEVREUSE
217801653;COMMUNE DE LES CLAYES SOUS BOIS;7210;41;-1;False;non_connu;48.821614;1.986938;PL CHARLES DE GAULLE 78340 LES CLAYES-SOUS-BOIS
217801687;COMMUNE DE COIGNIERES;7210;22;-1;False;non_connu;48.747081;1.918156;PL EGLISE DE ST GERMAIN D'AUXERRE 78310 COIGNIERES
217801729;COMMUNE DE CONFLANS SAINTE HONORINE;7210;42;-1;True;non_connu;;;
217801901;COMMUNE DE CROISSY SUR SEINE;7210;31;-1;False;non_connu;48.880299;2.14754;8 AV DE VERDUN 78290 CROISSY-SUR-SEINE BP 31
217802065;COMMUNE DE ECQUEVILLY;7210;21;-1;False;non_connu;48.949653;1.922583;1 PL HENRI DEUTSCH DE LA MEURTHE 78920 ECQUEVILLY
217802081;COMMUNE DE ELANCOURT;7210;41;-1;False;non_connu;;;
217802172;COMMUNE DE EPONE;7210;22;-1;True;non_connu;48.957207;1.813037;90 AV PROF EMILE SERGENT 78680 EPONE
217802206;COMMUNE DE LES ESSARTS-LE-ROI;7210;22;-1;False;non_connu;48.717696;1.894401;MAIRIE DES ESSARTS-LE-ROI 18 RUE DU 11 NOVEMBRE 78690 LES ESSARTS-LE-ROI
217802248;COMMUNE DE L ETANG LA VILLE;7210;22;-1;False;non_connu;48.870525;2.072231;RUE FONTON 78620 L'ETANG-LA-VILLE
217802339;COMMUNE DE FEUCHEROLLES;7210;21;-1;False;non_connu;48.874553;1.973941;39 RUE GRANDE 78810 FEUCHEROLLES
217802370;COMMUNE DE FLINS NEUVE EGLISE;7210;non_connu;-1;False;non_connu;48.891378;1.57892;RUE GRANDE 78790 FLINS-NEUVE-EGLISE
217802388;COMMUNE DE FLINS SUR SEINE;7210;21;-1;False;non_connu;48.962785;1.870438;HOTEL DE VILLE PARC JEAN BOILEAU 78410 FLINS-SUR-SEINE
217802420;COMMUNE DE FONTENAY LE FLEURY;7210;32;-1;False;non_connu;48.810969;2.045132;PL DU HUIT MAI 1945 78330 FONTENAY-LE-FLEURY
217802552;COMMUNE DE FRENEUSE;7210;21;-1;False;non_connu;49.04815;1.600705;MAIRIE DE FRENEUSE 89 RUE CHARLES DE GAULLE 78840 FRENEUSE
217802677;COMMUNE DE GARGENVILLE;7210;22;-1;False;non_connu;48.989547;1.81046;AV MADEMOISELLE DOSNE 78440 GARGENVILLE
217802974;COMMUNE DE GUYANCOURT;7210;42;-1;False;non_connu;48.770947;2.070847;MAIRIE DE GUYANCOURT 14 RUE AMBROISE CROIZAT 78280 GUYANCOURT
217803105;COMMUNE DE HOUDAN;7210;21;-1;False;non_connu;48.789586;1.601878;69 GRANDE RUE 78550 HOUDAN
217803113;COMMUNE DE HOUILLES;7210;42;-1;False;non_connu;;;
217803147;COMMUNE DE ISSOU;7210;22;-1;False;non_connu;48.988683;1.793031;PL F FAMY 78440 ISSOU
217803212;COMMUNE DE JOUARS PONTCHARTRAIN;7210;22;-1;False;non_connu;48.801648;1.900299;1 RUE SAINTE ANNE 78760 JOUARS-PONTCHARTRAIN
217803220;COMMUNE DE JOUY EN JOSAS;7210;31;-1;False;non_connu;48.764835;2.168138;19 AV JEAN JAURES 78350 JOUY-EN-JOSAS BP 33 78354 JOUY EN JOSAS CEDEX
217803279;COMMUNE DE JUZIERS;7210;21;-1;False;non_connu;48.993123;1.845568;PL DU GENERAL DE GAULLE 78820 JUZIERS
217803352;COMMUNE DE LIMAY;7210;41;-1;False;non_connu;48.992353;1.734947;MAIRIE DE LIMAY 5 AV DU PDT WILSON 78520 LIMAY
217803436;COMMUNE DE LES LOGES EN JOSAS;7210;21;-1;False;non_connu;48.764569;2.140716;PL LOUIS GRENIER 78350 LES LOGES-EN-JOSAS
217803501;COMMUNE DE LOUVECIENNES;7210;22;-1;False;non_connu;48.861491;2.113345;30 RUE DU GENERAL LECLERC 78430 LOUVECIENNES
217803543;COMMUNE DE MAGNANVILLE;7210;22;-1;False;non_connu;48.967228;1.680603;RUE DE LA FERME 78200 MAGNANVILLE
217803568;COMMUNE DE MAGNY LES HAMEAUX;7210;32;-1;False;non_connu;48.724617;2.08323;1 PL PIERRE BEREGOVOY 78114 MAGNY-LES-HAMEAUX
217803584;COMMUNE DE MAISONS LAFFITTE;7210;41;-1;False;non_connu;48.945983;2.145203;48 AV LONGUEIL 78600 MAISONS-LAFFITTE
217803618;COMMUNE DE MANTES LA JOLIE;7210;42;-1;False;non_connu;48.989345;1.715325;31 RUE GAMBETTA 78200 MANTES-LA-JOLIE BP 1600 78201 MANTES LA JOLIE CEDEX
217803626;COMMUNE DE MANTES LA VILLE;7210;41;-1;False;non_connu;48.978602;1.712477;PL DE LA MAIRIE 78711 MANTES-LA-VILLE BP 30842
217803675;COMMUNE DE MAREIL MARLY;7210;21;-1;False;non_connu;48.881914;2.078068;RUE TELLIER FRERES 78750 MAREIL-MARLY
217803725;COMMUNE DE MARLY LE ROI;7210;32;-1;False;non_connu;48.867585;2.097004;MAIRIE DE MARLY-LE-ROI PL DU GENERAL DE GAULLE 78160 MARLY-LE-ROI
217803808;COMMUNE DE MAULE;7210;22;-1;False;non_connu;;;
217803824;COMMUNE DE MAURECOURT;7210;22;-1;False;non_connu;48.995398;2.063598;RUE MARECHAL LECLERC 78780 MAURECOURT
217803832;COMMUNE DE MAUREPAS;7210;41;-1;False;non_connu;48.762132;1.945398;2 PL D AUXOIS 78310 MAUREPAS BP N°33 78315 MAUREPAS CEDEX
217803964;COMMUNE DE MESNIL LE ROI;7210;21;-1;False;non_connu;48.92797;2.122315;1 RUE DU GENERAL LECLERC 78600 LE MESNIL-LE-ROI
217803972;COMMUNE DE MESNIL ST DENIS;7210;22;-1;False;non_connu;48.739666;1.961506;1 RUE HENRI HUSSON 78320 LE MESNIL-SAINT-DENIS
217804012;COMMUNE DE MEULAN-EN-YVELINES;7210;31;-1;False;non_connu;49.004735;1.910283;PL BRIGITTE GROS 78250 MEULAN-EN-YVELINES
217804020;COMMUNE DE MEZIERES SUR SEINE;7210;21;-1;False;non_connu;48.960848;1.795422;PL DU COMMANDANT GRIMBLOT 78970 MEZIERES-SUR-SEINE
217804186;COMMUNE DE MONTESSON;7210;32;-1;False;non_connu;48.908366;2.149567;PL ROLAND GAUTHIER 78360 MONTESSON
217804202;COMMUNE DE MONTFORT L AMAURY;7210;21;-1;False;non_connu;48.778034;1.808785;36 RUE DE PARIS 78490 MONTFORT L'AMAURY
217804236;COMMUNE DE MONTIGNY LE BRETONNEUX;7210;42;-1;False;non_connu;48.769919;2.037546;66 RUE DE LA MARE AUX CARATS 78180 MONTIGNY-LE-BRETONNEUX
217804319;COMMUNE DE MORAINVILLIERS;7210;21;-1;False;non_connu;48.923168;1.96058;PL DE L'EGLISE 78630 MORAINVILLIERS
217804400;COMMUNE DE LES MUREAUX;7210;42;-1;False;non_connu;;;
217804426;COMMUNE DE NEAUPHLE LE CHATEAU;7210;21;-1;False;non_connu;48.813844;1.899033;2 PL HERBES 78640 NEAUPHLE-LE-CHATEAU
217804558;COMMUNE DE NOISY-LE-ROI;7210;22;-1;False;non_connu;48.843913;2.064791;MAIRIE DE NOISY-LE-ROI 37 RUE ANDRE LE BOURBLANC 78590 NOISY-LE-ROI
217804665;COMMUNE DE ORGEVAL;7210;22;-1;False;non_connu;48.918421;1.974659;123 RUE DU DOCTEUR MAURER 78630 ORGEVAL BP 50
217804814;COMMUNE DE LE PECQ;7210;32;-1;False;non_connu;;;
217804863;COMMUNE DE LE PERRAY EN YVELINES;7210;22;-1;False;non_connu;;;
217804905;COMMUNE DE PLAISIR;7210;41;-1;False;non_connu;;;
217804988;COMMUNE DE POISSY;7210;42;-1;False;non_connu;48.928014;2.044486;PL DE LA REPUBLIQUE 78300 POISSY 78303 POISSY CEDEX
217805019;COMMUNE DE PORCHEVILLE;7210;22;-1;False;non_connu;48.972262;1.776848;17 BD DE LA REPUBLIQUE 78440 PORCHEVILLE
217805027;COMMUNE DE LE PORT MARLY;7210;22;-1;False;non_connu;48.878761;2.111859;13 AV SIMON VOUET 78560 LE PORT-MARLY
217805175;COMMUNE DE RAMBOUILLET;7210;41;-1;True;non_connu;;;
217805316;COMMUNE DE ROSNY SUR SEINE;7210;22;-1;True;non_connu;49.001528;1.629816;RUE NATIONALE 78710 ROSNY-SUR-SEINE
217805373;COMMUNE DE SAINT ARNOULT EN YVELINES;7210;22;-1;False;non_connu;48.572308;1.942011;PL DU JEU DE PAUME 78730 SAINT-ARNOULT-EN-YVELINES
217805456;COMMUNE DE SAINT CYR L ECOLE;7210;41;-1;False;non_connu;48.799481;2.066179;SQ HOTEL DE VILLE 78210 SAINT CYR L'ECOLE
217805712;COMMUNE DE SAINT NOM LA BRETECHE;7210;22;-1;False;non_connu;48.859918;2.020847;32 RUE DE LA FONTAINE DES VAUX 78860 SAINT-NOM-LA-BRETECHE
217805753;COMMUNE DE SAINT REMY LES CHEVREUSE;7210;22;-1;False;non_connu;48.70619;2.07216;2 RUE VICTOR HUGO 78470 SAINT-REMY-LES-CHEVREUSE BP 38
217805860;COMMUNE DE SARTROUVILLE;7210;41;-1;False;non_connu;;;
217806215;COMMUNE DE TRAPPES;7210;42;-1;False;non_connu;48.77629;1.999459;1 PL DE LA REPUBLIQUE 78190 TRAPPES BP 201 78195 TRAPPES CEDEX
217806249;COMMUNE DE TRIEL SUR SEINE;7210;32;-1;False;non_connu;48.980954;2.002954;MAIRIE DE TRIEL SUR SEINE PL CHARLES DE GAULLE 78510 TRIEL-SUR-SEINE
